player_id,name,captain_count,captain_pct
480,Nowak,473,47.3%
2411,Bobček,142,14.2%
2476,Braut Brunes,66,6.6%
2234,Gholizadeh,44,4.4%
2780,Ćirković,41,4.1%
2205,Pululu,34,3.4%
1475,Ishak,27,2.7%
2708,Rajović,26,2.6%
2671,Czubak,25,2.5%
765,Imaz,22,2.2%
1319,Wszołek,16,1.6%
951,Jędrych,9,0.9%
774,Bergier,9,0.9%
2423,N&#039;Diaye,8,0.8%
1909,Adamski,7,0.7%
701,Kun,6,0.6%
2759,Markovic,4,0.4%
2225,Álvarez,4,0.4%
1880,Szkurin,3,0.3%
2110,Mena,3,0.3%
2406,Chłań,3,0.3%
2191,Pankov,3,0.3%
1192,Janža,2,0.2%
2779,Jurić,2,0.2%
923,Augustyniak,2,0.2%
303,Stępiński,2,0.2%
994,Klemenz,2,0.2%
2817,Kornvig,2,0.2%
1757,Mrozek,1,0.1%
2698,Bengtsson,1,0.1%
632,Nowak,1,0.1%
2526,Liseth,1,0.1%
1225,Grzesik,1,0.1%
563,Wasielewski,1,0.1%
2281,Kerk,1,0.1%
2733,Palma,1,0.1%
2481,Hasić,1,0.1%
1712,Pereira,1,0.1%
2477,Reguła,1,0.1%
1928,Svarnas,1,0.1%
2794,Sadílek,1,0.1%
