player_id,name,captain_count,captain_pct
480,Nowak,250,25.0%
1319,Wszołek,205,20.5%
2431,Vinagre,101,10.1%
1987,Sánchez,58,5.8%
774,Bergier,32,3.2%
1507,Zjawiński,31,3.1%
1529,Fornalczyk,30,3.0%
2671,Czubak,29,2.9%
1225,Grzesik,26,2.6%
2708,Rajović,23,2.3%
765,Imaz,23,2.3%
1092,Samiec-Talar,19,1.9%
2481,Hasić,19,1.9%
1475,Ishak,17,1.7%
95,Świderski,14,1.4%
2878,Duarte,13,1.3%
2423,N&#039;Diaye,10,1.0%
1464,Szmyt,8,0.8%
2498,Wålemark,7,0.7%
2880,Bozic,7,0.7%
2733,Palma,6,0.6%
1673,Banaszak,5,0.5%
1521,Kapustka,4,0.4%
1299,Carlos,4,0.4%
2881,Rodado,4,0.4%
1909,Adamski,4,0.4%
2679,Mukairu,3,0.3%
2892,Marjanac,3,0.3%
2430,Nsame,3,0.3%
2225,Álvarez,3,0.3%
1168,Makuch,3,0.3%
2906,Feiertag,2,0.2%
951,Jędrych,2,0.2%
1697,Kakabadze,2,0.2%
1880,Szkurin,2,0.2%
923,Augustyniak,2,0.2%
239,Flis,2,0.2%
2699,Rodrigues,2,0.2%
2717,Rodríguez,2,0.2%
2918,Yegbe,2,0.2%
1725,Emreli,2,0.2%
992,Wiśniewski,1,0.1%
827,Grzybek,1,0.1%
1795,Abramowicz,1,0.1%
2772,Lozano,1,0.1%
1812,Lokilo,1,0.1%
2759,Markovic,1,0.1%
2477,Reguła,1,0.1%
2817,Kornvig,1,0.1%
1126,Piątkowski,1,0.1%
392,Jagiełło,1,0.1%
2805,Hindrich,1,0.1%
2781,Rogelj,1,0.1%
2367,Mońka,1,0.1%
1926,Alves,1,0.1%
1026,Lis,1,0.1%
1632,Kozubal,1,0.1%
