player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
2431,Vinagre,2,24,18,0,80.0%,60.0%,0.0%
1327,Urbański,3,23,22,3,76.7%,73.3%,10.0%
480,Nowak,3,20,20,6,66.7%,66.7%,20.0%
2805,Hindrich,1,14,13,0,46.7%,43.3%,0.0%
2881,Rodado,4,13,13,8,43.3%,43.3%,26.7%
951,Jędrych,2,13,11,0,43.3%,36.7%,0.0%
2939,Prelec,4,12,10,0,40.0%,33.3%,0.0%
1880,Szkurin,4,11,11,1,36.7%,36.7%,3.3%
2123,Gurgul,2,11,11,0,36.7%,36.7%,0.0%
2917,Sayyadmanesh,3,11,11,0,36.7%,36.7%,0.0%
2498,Wålemark,3,11,11,2,36.7%,36.7%,6.7%
166,Janicki,2,11,10,0,36.7%,33.3%,0.0%
303,Stępiński,4,10,10,1,33.3%,33.3%,3.3%
1225,Grzesik,,10,3,0,33.3%,10.0%,0.0%
2671,Czubak,4,9,9,0,30.0%,30.0%,0.0%
1987,Sánchez,4,9,8,1,30.0%,26.7%,3.3%
2940,García,2,8,8,0,26.7%,26.7%,0.0%
1455,Ławniczak,2,8,7,0,26.7%,23.3%,0.0%
2943,González,3,8,7,1,26.7%,23.3%,3.3%
2880,Bozic,3,8,8,2,26.7%,26.7%,6.7%
2477,Reguła,3,7,7,0,23.3%,23.3%,0.0%
2629,Faßbender,,7,1,0,23.3%,3.3%,0.0%
1319,Wszołek,2,7,4,1,23.3%,13.3%,3.3%
1168,Makuch,4,7,6,0,23.3%,20.0%,0.0%
2719,Sanca,3,6,6,1,20.0%,20.0%,3.3%
2733,Palma,3,6,5,1,20.0%,16.7%,3.3%
2423,N&#039;Diaye,,5,4,0,16.7%,13.3%,0.0%
2104,Sáček,,5,1,0,16.7%,3.3%,0.0%
2481,Hasić,3,5,5,0,16.7%,16.7%,0.0%
2560,Ciszek,,4,0,0,13.3%,0.0%,0.0%
2286,Cojocaru,1,4,4,0,13.3%,13.3%,0.0%
1725,Emreli,4,4,4,0,13.3%,13.3%,0.0%
2896,Kustra,,4,0,0,13.3%,0.0%,0.0%
2843,Żołneczko,,4,0,0,13.3%,0.0%,0.0%
1507,Zjawiński,4,4,2,0,13.3%,6.7%,0.0%
2829,Urbański,,4,0,0,13.3%,0.0%,0.0%
2406,Chłań,3,4,4,0,13.3%,13.3%,0.0%
2577,Ćorluka,2,4,3,0,13.3%,10.0%,0.0%
2895,Schulze,1,3,2,0,10.0%,6.7%,0.0%
1026,Lis,1,3,3,0,10.0%,10.0%,0.0%
1540,Wojtuszek,,3,0,0,10.0%,0.0%,0.0%
2366,Golonka,,3,0,0,10.0%,0.0%,0.0%
1400,Dziekoński,1,3,3,0,10.0%,10.0%,0.0%
1490,Trelowski,1,3,2,0,10.0%,6.7%,0.0%
2367,Mońka,2,3,3,0,10.0%,10.0%,0.0%
2832,Grelich,,3,0,0,10.0%,0.0%,0.0%
1092,Samiec-Talar,,3,1,0,10.0%,3.3%,0.0%
184,Wolski,3,3,3,0,10.0%,10.0%,0.0%
3001,Lingr,3,2,2,0,6.7%,6.7%,0.0%
2007,Matys,,2,0,0,6.7%,0.0%,0.0%
2950,Wadas,,2,0,0,6.7%,0.0%,0.0%
2214,Kouloúris,4,2,2,0,6.7%,6.7%,0.0%
2991,Antiste,4,2,1,0,6.7%,3.3%,0.0%
1299,Carlos,2,2,1,0,6.7%,3.3%,0.0%
2741,Peškovič,,2,0,0,6.7%,0.0%,0.0%
1529,Fornalczyk,3,2,2,1,6.7%,6.7%,3.3%
195,Bereszyński,2,2,2,0,6.7%,6.7%,0.0%
2561,Mikielewicz,,2,0,0,6.7%,0.0%,0.0%
2863,Stępak,,2,0,0,6.7%,0.0%,0.0%
2850,Markiewicz,,2,0,0,6.7%,0.0%,0.0%
2902,Piazón,3,2,2,0,6.7%,6.7%,0.0%
2867,Kutwa,,2,0,0,6.7%,0.0%,0.0%
2821,Szalai,2,2,2,0,6.7%,6.7%,0.0%
2679,Mukairu,,2,1,0,6.7%,3.3%,0.0%
765,Imaz,3,2,2,1,6.7%,6.7%,3.3%
860,Długosz,3,1,1,0,3.3%,3.3%,0.0%
1341,Tudor,,1,0,0,3.3%,0.0%,0.0%
1464,Szmyt,,1,0,0,3.3%,0.0%,0.0%
2555,Stachowicz,,1,0,0,3.3%,0.0%,0.0%
10,Pestka,,1,0,0,3.3%,0.0%,0.0%
2387,Josema,2,1,1,0,3.3%,3.3%,0.0%
1407,Seweryś,,1,0,0,3.3%,0.0%,0.0%
724,Alomerović,1,1,1,0,3.3%,3.3%,0.0%
923,Augustyniak,2,1,1,0,3.3%,3.3%,0.0%
2912,Prekop,,1,0,0,3.3%,0.0%,0.0%
2815,Montóia,2,1,1,0,3.3%,3.3%,0.0%
374,Uryga,2,1,1,0,3.3%,3.3%,0.0%
2772,Lozano,,1,0,0,3.3%,0.0%,0.0%
1582,Matsenko,2,1,1,0,3.3%,3.3%,0.0%
2643,Zając,,1,0,0,3.3%,0.0%,0.0%
2053,Madejski,1,1,1,0,3.3%,3.3%,0.0%
2588,Perković,,1,0,0,3.3%,0.0%,0.0%
2747,Vallejo,3,1,1,0,3.3%,3.3%,0.0%
2073,Wahlqvist,,1,0,0,3.3%,0.0%,0.0%
1697,Kakabadze,,1,0,0,3.3%,0.0%,0.0%
2517,Basse,,1,0,0,3.3%,0.0%,0.0%
2831,Maziarz,,1,0,0,3.3%,0.0%,0.0%
2852,Brzozowski,,1,0,0,3.3%,0.0%,0.0%
2925,Kucharski,,1,0,0,3.3%,0.0%,0.0%
2859,Rogowski,,1,0,0,3.3%,0.0%,0.0%
2058,Kocaba,3,1,1,0,3.3%,3.3%,0.0%
2592,Kilianek,,1,0,0,3.3%,0.0%,0.0%
2295,Bąk,,1,0,0,3.3%,0.0%,0.0%
2063,Liszewski,,1,0,0,3.3%,0.0%,0.0%
2918,Yegbe,,1,0,0,3.3%,0.0%,0.0%
2901,Christensen,,1,0,0,3.3%,0.0%,0.0%
2915,Warczak,,1,0,0,3.3%,0.0%,0.0%
2417,Luberecki,2,1,1,0,3.3%,3.3%,0.0%
2872,Giger,2,1,1,0,3.3%,3.3%,0.0%
2717,Rodríguez,3,1,1,0,3.3%,3.3%,0.0%
2958,Nowak,,1,0,0,3.3%,0.0%,0.0%
2942,Ševčík,3,1,1,0,3.3%,3.3%,0.0%
2817,Kornvig,,1,0,0,3.3%,0.0%,0.0%
