player_id,name,captain_count,captain_pct
2481,Hasić,240,24.0%
480,Nowak,217,21.7%
1319,Wszołek,204,20.4%
2431,Vinagre,97,9.7%
2679,Mukairu,35,3.5%
1507,Zjawiński,35,3.5%
2629,Faßbender,24,2.4%
1987,Sánchez,21,2.1%
1521,Kapustka,14,1.4%
2901,Christensen,13,1.3%
1880,Szkurin,12,1.2%
1225,Grzesik,12,1.2%
2671,Czubak,10,1.0%
951,Jędrych,9,0.9%
1092,Samiec-Talar,9,0.9%
2490,Čurlinov,6,0.6%
303,Stępiński,6,0.6%
774,Bergier,5,0.5%
2423,N&#039;Diaye,5,0.5%
1909,Adamski,4,0.4%
2881,Rodado,3,0.3%
2477,Reguła,3,0.3%
2000,Semedo,2,0.2%
1126,Piątkowski,2,0.2%
860,Długosz,1,0.1%
2821,Szalai,1,0.1%
2588,Perković,1,0.1%
2805,Hindrich,1,0.1%
994,Klemenz,1,0.1%
2424,Wolski,1,0.1%
1327,Urbański,1,0.1%
2214,Kouloúris,1,0.1%
184,Wolski,1,0.1%
2073,Wahlqvist,1,0.1%
2280,Ulvestad,1,0.1%
2225,Álvarez,1,0.1%
