player_id,name,captain_count,captain_pct
480,Nowak,339,33.9%
765,Imaz,169,16.9%
2205,Pululu,152,15.2%
2477,Reguła,65,6.5%
2476,Braut Brunes,49,4.9%
2411,Bobček,46,4.6%
2234,Gholizadeh,44,4.4%
2759,Markovic,23,2.3%
2671,Czubak,18,1.8%
1475,Ishak,16,1.6%
774,Bergier,8,0.8%
1010,Félix Garcia,8,0.8%
2733,Palma,6,0.6%
130,Burić,6,0.6%
303,Stępiński,6,0.6%
1280,Michalski,6,0.6%
2577,Ćorluka,5,0.5%
2780,Ćirković,5,0.5%
2826,Szabó,4,0.4%
2225,Álvarez,4,0.4%
827,Grzybek,3,0.3%
791,Błanik,3,0.3%
1653,Radwański,3,0.3%
951,Jędrych,3,0.3%
2423,N&#039;Diaye,2,0.2%
1540,Wojtuszek,1,0.1%
1909,Adamski,1,0.1%
1529,Fornalczyk,1,0.1%
2280,Ulvestad,1,0.1%
2481,Hasić,1,0.1%
632,Nowak,1,0.1%
2110,Mena,1,0.1%
