player_id,name,captain_count,captain_pct
480,Nowak,232,23.2%
2671,Czubak,132,13.2%
2411,Bobček,127,12.7%
765,Imaz,114,11.4%
2205,Pululu,63,6.3%
2234,Gholizadeh,59,5.9%
2110,Mena,51,5.1%
1794,Grosicki,34,3.4%
2423,N&#039;Diaye,31,3.1%
303,Stępiński,24,2.4%
1475,Ishak,18,1.8%
2481,Hasić,14,1.4%
2775,Ronaldo,10,1.0%
860,Długosz,9,0.9%
774,Bergier,8,0.8%
2476,Braut Brunes,8,0.8%
2483,Capita,7,0.7%
2717,Rodríguez,4,0.4%
2826,Szabó,3,0.3%
1521,Kapustka,2,0.2%
1625,Rusyn,2,0.2%
1782,Maurides,2,0.2%
2679,Mukairu,2,0.2%
2825,Sans,1,0.1%
2629,Faßbender,1,0.1%
2588,Perković,1,0.1%
2817,Kornvig,1,0.1%
563,Wasielewski,1,0.1%
2507,Diaz,1,0.1%
2577,Ćorluka,1,0.1%
2477,Reguła,1,0.1%
2462,Al-Ammari,1,0.1%
1909,Adamski,1,0.1%
2719,Sanca,1,0.1%
1086,Zapolnik,1,0.1%
2424,Wolski,1,0.1%
1225,Grzesik,1,0.1%
2281,Kerk,1,0.1%
128,Sekulski,1,0.1%
2286,Cojocaru,1,0.1%
1835,Biczachczjan,1,0.1%
1616,Zreľák,1,0.1%
1010,Félix Garcia,1,0.1%
