player_id,name,captain_count,captain_pct
480,Nowak,677,67.7%
2234,Gholizadeh,85,8.5%
1475,Ishak,79,7.9%
2759,Markovic,28,2.8%
951,Jędrych,27,2.7%
2205,Pululu,15,1.5%
2411,Bobček,14,1.4%
2671,Czubak,10,1.0%
2679,Mukairu,6,0.6%
765,Imaz,6,0.6%
2476,Braut Brunes,6,0.6%
2708,Rajović,5,0.5%
1880,Szkurin,5,0.5%
2477,Reguła,5,0.5%
303,Stępiński,4,0.4%
791,Błanik,4,0.4%
1319,Wszołek,3,0.3%
632,Nowak,3,0.3%
184,Wolski,2,0.2%
2733,Palma,2,0.2%
1010,Félix Garcia,2,0.2%
827,Grzybek,1,0.1%
563,Wasielewski,1,0.1%
2208,Remacle,1,0.1%
860,Długosz,1,0.1%
701,Kun,1,0.1%
2826,Szabó,1,0.1%
1909,Adamski,1,0.1%
774,Bergier,1,0.1%
2780,Ćirković,1,0.1%
2423,N&#039;Diaye,1,0.1%
2123,Gurgul,1,0.1%
994,Klemenz,1,0.1%
