player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
774,Bergier,4,19,19,3,63.3%,63.3%,10.0%
480,Nowak,3,17,17,8,56.7%,56.7%,26.7%
1225,Grzesik,2,16,16,1,53.3%,53.3%,3.3%
2733,Palma,3,14,14,2,46.7%,46.7%,6.7%
2431,Vinagre,2,12,12,0,40.0%,40.0%,0.0%
2805,Hindrich,1,12,12,0,40.0%,40.0%,0.0%
2829,Urbański,,12,0,0,40.0%,0.0%,0.0%
951,Jędrych,,12,10,0,40.0%,33.3%,0.0%
765,Imaz,3,12,12,3,40.0%,40.0%,10.0%
2481,Hasić,3,11,11,1,36.7%,36.7%,3.3%
1299,Carlos,2,10,9,0,33.3%,30.0%,0.0%
1026,Lis,1,10,10,0,33.3%,33.3%,0.0%
2423,N&#039;Diaye,3,9,9,0,30.0%,30.0%,0.0%
1529,Fornalczyk,3,9,9,3,30.0%,30.0%,10.0%
2671,Czubak,4,8,8,0,26.7%,26.7%,0.0%
2430,Nsame,4,8,8,0,26.7%,26.7%,0.0%
1168,Makuch,4,7,7,1,23.3%,23.3%,3.3%
2869,Krzyżanowski,2,7,5,0,23.3%,16.7%,0.0%
2406,Chłań,,6,1,0,20.0%,3.3%,0.0%
1319,Wszołek,2,6,6,0,20.0%,20.0%,0.0%
2925,Kucharski,,6,0,0,20.0%,0.0%,0.0%
95,Świderski,4,6,6,1,20.0%,20.0%,3.3%
992,Wiśniewski,2,5,5,0,16.7%,16.7%,0.0%
2906,Feiertag,4,5,4,0,16.7%,13.3%,0.0%
1725,Emreli,4,5,5,0,16.7%,16.7%,0.0%
1987,Sánchez,4,5,4,0,16.7%,13.3%,0.0%
2879,Kuziemka,3,5,5,0,16.7%,16.7%,0.0%
2899,Zagrodzki,,5,0,0,16.7%,0.0%,0.0%
2832,Grelich,,5,0,0,16.7%,0.0%,0.0%
1464,Szmyt,3,4,4,1,13.3%,13.3%,3.3%
2708,Rajović,4,4,4,2,13.3%,13.3%,6.7%
2366,Golonka,,4,0,0,13.3%,0.0%,0.0%
2477,Reguła,3,4,3,1,13.3%,10.0%,3.3%
2225,Álvarez,3,4,4,0,13.3%,13.3%,0.0%
2878,Duarte,3,4,4,0,13.3%,13.3%,0.0%
2007,Matys,,4,0,0,13.3%,0.0%,0.0%
1092,Samiec-Talar,3,4,3,1,13.3%,10.0%,3.3%
2498,Wålemark,3,4,3,0,13.3%,10.0%,0.0%
1540,Wojtuszek,2,4,4,0,13.3%,13.3%,0.0%
2918,Yegbe,2,4,4,0,13.3%,13.3%,0.0%
195,Bereszyński,2,4,4,0,13.3%,13.3%,0.0%
1126,Piątkowski,2,4,4,0,13.3%,13.3%,0.0%
563,Wasielewski,2,3,2,0,10.0%,6.7%,0.0%
827,Grzybek,,3,1,0,10.0%,3.3%,0.0%
2530,Lewandowski,,3,0,0,10.0%,0.0%,0.0%
2123,Gurgul,2,3,3,0,10.0%,10.0%,0.0%
2560,Ciszek,,3,0,0,10.0%,0.0%,0.0%
2850,Markiewicz,,3,0,0,10.0%,0.0%,0.0%
2577,Ćorluka,2,3,2,0,10.0%,6.7%,0.0%
2867,Kutwa,,3,1,0,10.0%,3.3%,0.0%
2659,Łubik,1,3,2,0,10.0%,6.7%,0.0%
1475,Ishak,4,3,3,2,10.0%,10.0%,6.7%
2896,Kustra,,3,0,0,10.0%,0.0%,0.0%
1285,Luquinhas,3,2,2,0,6.7%,6.7%,0.0%
1770,Pieńko,3,2,2,0,6.7%,6.7%,0.0%
2815,Montóia,2,2,2,0,6.7%,6.7%,0.0%
2741,Peškovič,,2,0,0,6.7%,0.0%,0.0%
2968,Żulewski,,2,0,0,6.7%,0.0%,0.0%
1327,Urbański,,2,0,0,6.7%,0.0%,0.0%
2700,Meyer,,2,0,0,6.7%,0.0%,0.0%
2304,Głogowski,,2,0,0,6.7%,0.0%,0.0%
1909,Adamski,,2,0,0,6.7%,0.0%,0.0%
2517,Basse,,2,0,0,6.7%,0.0%,0.0%
1673,Banaszak,4,2,2,0,6.7%,6.7%,0.0%
2863,Stępak,,2,0,0,6.7%,0.0%,0.0%
184,Wolski,3,2,2,0,6.7%,6.7%,0.0%
2679,Mukairu,3,2,1,0,6.7%,3.3%,0.0%
2881,Rodado,4,2,1,0,6.7%,3.3%,0.0%
2000,Semedo,3,2,2,0,6.7%,6.7%,0.0%
1521,Kapustka,3,2,2,0,6.7%,6.7%,0.0%
