player_id,name,captain_count,captain_pct
2498,Wålemark,227,22.7%
2917,Sayyadmanesh,176,17.6%
1168,Makuch,82,8.2%
765,Imaz,52,5.2%
1319,Wszołek,51,5.1%
1327,Urbański,48,4.8%
2671,Czubak,45,4.5%
2733,Palma,30,3.0%
1725,Emreli,27,2.7%
2943,González,26,2.6%
480,Nowak,25,2.5%
1987,Sánchez,18,1.8%
1464,Szmyt,18,1.8%
2123,Gurgul,17,1.7%
2431,Vinagre,17,1.7%
1507,Zjawiński,17,1.7%
2406,Chłań,16,1.6%
2939,Prelec,13,1.3%
2767,Agnero,13,1.3%
2389,Diaby-Fadiga,11,1.1%
2481,Hasić,9,0.9%
303,Stępiński,6,0.6%
1092,Samiec-Talar,6,0.6%
2367,Mońka,5,0.5%
2423,N&#039;Diaye,4,0.4%
166,Janicki,3,0.3%
2880,Bozic,3,0.3%
1521,Kapustka,3,0.3%
1299,Carlos,2,0.2%
2966,Agbonifo,2,0.2%
1770,Pieńko,2,0.2%
1540,Wojtuszek,2,0.2%
1026,Lis,2,0.2%
2717,Rodríguez,2,0.2%
2629,Faßbender,2,0.2%
2815,Montóia,1,0.1%
138,Gumny,1,0.1%
2902,Piazón,1,0.1%
1880,Szkurin,1,0.1%
2980,Klynge,1,0.1%
1632,Kozubal,1,0.1%
1719,Ameyaw,1,0.1%
2104,Sáček,1,0.1%
2225,Álvarez,1,0.1%
2841,Ikia Dimi,1,0.1%
2568,Sow,1,0.1%
1490,Trelowski,1,0.1%
1697,Kakabadze,1,0.1%
1341,Tudor,1,0.1%
2805,Hindrich,1,0.1%
1169,Skrzypczak,1,0.1%
2881,Rodado,1,0.1%
1225,Grzesik,1,0.1%
