player_id,name,captain_count,captain_pct
480,Nowak,399,39.9%
2671,Czubak,110,11.0%
765,Imaz,100,10.0%
2411,Bobček,96,9.6%
2234,Gholizadeh,54,5.4%
2110,Mena,46,4.6%
2205,Pululu,45,4.5%
2423,N&#039;Diaye,23,2.3%
1794,Grosicki,22,2.2%
303,Stępiński,17,1.7%
1475,Ishak,15,1.5%
2481,Hasić,13,1.3%
2775,Ronaldo,7,0.7%
860,Długosz,7,0.7%
2483,Capita,6,0.6%
774,Bergier,6,0.6%
2476,Braut Brunes,5,0.5%
1521,Kapustka,2,0.2%
1782,Maurides,2,0.2%
2679,Mukairu,2,0.2%
1909,Adamski,2,0.2%
2717,Rodríguez,2,0.2%
1625,Rusyn,1,0.1%
2629,Faßbender,1,0.1%
2280,Ulvestad,1,0.1%
563,Wasielewski,1,0.1%
2477,Reguła,1,0.1%
2817,Kornvig,1,0.1%
2389,Diaby-Fadiga,1,0.1%
2825,Sans,1,0.1%
2462,Al-Ammari,1,0.1%
2507,Diaz,1,0.1%
2826,Szabó,1,0.1%
951,Jędrych,1,0.1%
2577,Ćorluka,1,0.1%
2424,Wolski,1,0.1%
1086,Zapolnik,1,0.1%
2588,Perković,1,0.1%
1835,Biczachczjan,1,0.1%
2719,Sanca,1,0.1%
1225,Grzesik,1,0.1%
