player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
1319,Wszołek,2,894,854,56,89.4%,85.4%,5.6%
2431,Vinagre,2,730,693,17,73.0%,69.3%,1.7%
1987,Sánchez,4,697,653,46,69.7%,65.3%,4.6%
480,Nowak,3,533,484,22,53.3%,48.4%,2.2%
1225,Grzesik,2,492,304,1,49.2%,30.4%,0.1%
1092,Samiec-Talar,3,478,285,6,47.8%,28.5%,0.6%
2481,Hasić,3,469,415,19,46.9%,41.5%,1.9%
2671,Czubak,4,439,428,55,43.9%,42.8%,5.5%
1507,Zjawiński,4,375,361,25,37.5%,36.1%,2.5%
1168,Makuch,4,372,327,68,37.2%,32.7%,6.8%
2805,Hindrich,1,357,323,1,35.7%,32.3%,0.1%
2917,Sayyadmanesh,3,342,338,170,34.2%,33.8%,17.0%
2498,Wålemark,3,340,334,208,34.0%,33.4%,20.8%
2423,N&#039;Diaye,3,336,319,7,33.6%,31.9%,0.7%
1327,Urbański,3,320,280,42,32.0%,28.0%,4.2%
2940,García,,270,101,0,27.0%,10.1%,0.0%
1026,Lis,1,250,171,1,25.0%,17.1%,0.1%
2629,Faßbender,3,238,158,2,23.8%,15.8%,0.2%
2880,Bozic,3,223,194,4,22.3%,19.4%,0.4%
2801,Drągowski,1,204,120,0,20.4%,12.0%,0.0%
951,Jędrych,,184,99,0,18.4%,9.9%,0.0%
2939,Prelec,4,180,175,12,18.0%,17.5%,1.2%
2943,González,3,177,164,24,17.7%,16.4%,2.4%
2123,Gurgul,2,175,163,15,17.5%,16.3%,1.5%
2829,Urbański,,163,0,0,16.3%,0.0%,0.0%
1540,Wojtuszek,2,156,120,1,15.6%,12.0%,0.1%
1464,Szmyt,3,154,143,15,15.4%,14.3%,1.5%
1299,Carlos,2,150,98,2,15.0%,9.8%,0.2%
2767,Agnero,4,131,112,13,13.1%,11.2%,1.3%
2881,Rodado,4,129,116,2,12.9%,11.6%,0.2%
166,Janicki,2,126,110,1,12.6%,11.0%,0.1%
2225,Álvarez,3,125,80,1,12.5%,8.0%,0.1%
303,Stępiński,4,125,79,8,12.5%,7.9%,0.8%
2679,Mukairu,,122,77,1,12.2%,7.7%,0.1%
1880,Szkurin,,119,77,2,11.9%,7.7%,0.2%
1490,Trelowski,,119,95,0,11.9%,9.5%,0.0%
2163,Pięczek,2,114,34,0,11.4%,3.4%,0.0%
2895,Schulze,1,114,94,0,11.4%,9.4%,0.0%
1126,Piątkowski,2,109,102,0,10.9%,10.2%,0.0%
1521,Kapustka,3,107,104,4,10.7%,10.4%,0.4%
2053,Madejski,,106,69,0,10.6%,6.9%,0.0%
765,Imaz,3,103,99,41,10.3%,9.9%,4.1%
1725,Emreli,4,92,88,24,9.2%,8.8%,2.4%
2007,Matys,,89,0,0,8.9%,0.0%,0.0%
2406,Chłań,3,87,84,16,8.7%,8.4%,1.6%
2477,Reguła,3,80,64,0,8.0%,6.4%,0.0%
