player_id,name,captain_count,captain_pct
480,Nowak,344,34.4%
765,Imaz,120,12.0%
2671,Czubak,94,9.4%
2411,Bobček,87,8.7%
2205,Pululu,85,8.5%
2234,Gholizadeh,50,5.0%
2110,Mena,44,4.4%
2423,N&#039;Diaye,21,2.1%
1794,Grosicki,18,1.8%
1475,Ishak,15,1.5%
303,Stępiński,13,1.3%
2481,Hasić,12,1.2%
2775,Ronaldo,6,0.6%
2483,Capita,6,0.6%
774,Bergier,6,0.6%
860,Długosz,5,0.5%
2476,Braut Brunes,3,0.3%
2717,Rodríguez,3,0.3%
1521,Kapustka,2,0.2%
1782,Maurides,2,0.2%
1909,Adamski,2,0.2%
2629,Faßbender,1,0.1%
1625,Rusyn,1,0.1%
2280,Ulvestad,1,0.1%
563,Wasielewski,1,0.1%
2817,Kornvig,1,0.1%
2389,Diaby-Fadiga,1,0.1%
1086,Zapolnik,1,0.1%
2825,Sans,1,0.1%
2462,Al-Ammari,1,0.1%
2477,Reguła,1,0.1%
2577,Ćorluka,1,0.1%
2384,Galán,1,0.1%
1225,Grzesik,1,0.1%
2719,Sanca,1,0.1%
1835,Biczachczjan,1,0.1%
2507,Diaz,1,0.1%
2826,Szabó,1,0.1%
2679,Mukairu,1,0.1%
