player_id,name,captain_count,captain_pct
2498,Wålemark,355,35.5%
2917,Sayyadmanesh,266,26.6%
765,Imaz,62,6.2%
1168,Makuch,45,4.5%
1327,Urbański,38,3.8%
2733,Palma,33,3.3%
1725,Emreli,29,2.9%
2939,Prelec,25,2.5%
2671,Czubak,15,1.5%
1319,Wszołek,14,1.4%
1987,Sánchez,13,1.3%
2943,González,13,1.3%
480,Nowak,12,1.2%
2767,Agnero,11,1.1%
2123,Gurgul,10,1.0%
2406,Chłań,8,0.8%
2431,Vinagre,8,0.8%
2389,Diaby-Fadiga,6,0.6%
1880,Szkurin,5,0.5%
1507,Zjawiński,5,0.5%
2481,Hasić,5,0.5%
303,Stępiński,2,0.2%
2367,Mońka,2,0.2%
1464,Szmyt,2,0.2%
2880,Bozic,2,0.2%
1632,Kozubal,1,0.1%
138,Gumny,1,0.1%
2225,Álvarez,1,0.1%
2815,Montóia,1,0.1%
2104,Sáček,1,0.1%
2902,Piazón,1,0.1%
2423,N&#039;Diaye,1,0.1%
1299,Carlos,1,0.1%
1540,Wojtuszek,1,0.1%
2568,Sow,1,0.1%
1712,Pereira,1,0.1%
1521,Kapustka,1,0.1%
1719,Ameyaw,1,0.1%
1092,Samiec-Talar,1,0.1%
