player_id,name,captain_count,captain_pct
480,Nowak,290,29.0%
2205,Pululu,250,25.0%
765,Imaz,156,15.6%
2671,Czubak,153,15.3%
2423,N&#039;Diaye,46,4.6%
2411,Bobček,24,2.4%
2476,Braut Brunes,9,0.9%
1475,Ishak,7,0.7%
2110,Mena,7,0.7%
2234,Gholizadeh,6,0.6%
303,Stępiński,6,0.6%
774,Bergier,5,0.5%
2562,Mazurek,3,0.3%
827,Grzybek,3,0.3%
2708,Rajović,3,0.3%
2281,Kerk,3,0.3%
2424,Wolski,2,0.2%
2280,Ulvestad,2,0.2%
1363,Wdowik,2,0.2%
860,Długosz,2,0.2%
1794,Grosicki,2,0.2%
2225,Álvarez,2,0.2%
2775,Ronaldo,1,0.1%
1540,Wojtuszek,1,0.1%
2588,Perković,1,0.1%
2817,Kornvig,1,0.1%
2753,Šutalo,1,0.1%
2679,Mukairu,1,0.1%
1539,López,1,0.1%
2552,Sotiríou,1,0.1%
1126,Piątkowski,1,0.1%
1909,Adamski,1,0.1%
1835,Biczachczjan,1,0.1%
