player_id,name,captain_count,captain_pct
1987,Sánchez,320,32.0%
2881,Rodado,133,13.3%
1092,Samiec-Talar,97,9.7%
1507,Zjawiński,62,6.2%
1319,Wszołek,51,5.1%
2880,Bozic,50,5.0%
2431,Vinagre,46,4.6%
2679,Mukairu,44,4.4%
2671,Czubak,29,2.9%
2733,Palma,29,2.9%
1225,Grzesik,22,2.2%
1475,Ishak,17,1.7%
2878,Duarte,15,1.5%
2498,Wålemark,12,1.2%
2717,Rodríguez,7,0.7%
2767,Agnero,6,0.6%
1673,Banaszak,5,0.5%
1327,Urbański,5,0.5%
184,Wolski,5,0.5%
2892,Marjanac,4,0.4%
2490,Čurlinov,3,0.3%
2805,Hindrich,3,0.3%
2917,Sayyadmanesh,3,0.3%
2481,Hasić,3,0.3%
2423,N&#039;Diaye,3,0.3%
765,Imaz,3,0.3%
1909,Adamski,2,0.2%
2123,Gurgul,2,0.2%
480,Nowak,2,0.2%
1026,Lis,2,0.2%
1126,Piątkowski,2,0.2%
1926,Alves,1,0.1%
303,Stępiński,1,0.1%
2010,Hamulic,1,0.1%
2939,Prelec,1,0.1%
2699,Rodrigues,1,0.1%
2943,González,1,0.1%
1521,Kapustka,1,0.1%
1632,Kozubal,1,0.1%
1529,Fornalczyk,1,0.1%
2367,Mońka,1,0.1%
2912,Prekop,1,0.1%
1464,Szmyt,1,0.1%
2869,Krzyżanowski,1,0.1%
