player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
480,Nowak,3,21,21,12,70.0%,70.0%,40.0%
1987,Sánchez,4,20,20,7,66.7%,66.7%,23.3%
774,Bergier,4,20,20,3,66.7%,66.7%,10.0%
1225,Grzesik,2,20,18,0,66.7%,60.0%,0.0%
1319,Wszołek,2,19,19,1,63.3%,63.3%,3.3%
2431,Vinagre,2,19,19,0,63.3%,63.3%,0.0%
1092,Samiec-Talar,3,19,19,1,63.3%,63.3%,3.3%
2805,Hindrich,1,17,17,0,56.7%,56.7%,0.0%
2423,N&#039;Diaye,3,14,14,1,46.7%,46.7%,3.3%
2829,Urbański,,10,0,0,33.3%,0.0%,0.0%
1529,Fornalczyk,3,9,9,1,30.0%,30.0%,3.3%
951,Jędrych,2,9,9,0,30.0%,30.0%,0.0%
2671,Czubak,4,8,8,0,26.7%,26.7%,0.0%
2481,Hasić,3,8,8,0,26.7%,26.7%,0.0%
2733,Palma,,8,0,0,26.7%,0.0%,0.0%
2880,Bozic,3,7,7,0,23.3%,23.3%,0.0%
2881,Rodado,4,7,6,0,23.3%,20.0%,0.0%
2869,Krzyżanowski,2,6,3,0,20.0%,10.0%,0.0%
2801,Drągowski,1,6,6,0,20.0%,20.0%,0.0%
1507,Zjawiński,4,6,6,1,20.0%,20.0%,3.3%
2477,Reguła,3,6,6,0,20.0%,20.0%,0.0%
2406,Chłań,3,6,6,0,20.0%,20.0%,0.0%
2925,Kucharski,,5,0,0,16.7%,0.0%,0.0%
2899,Zagrodzki,,5,0,0,16.7%,0.0%,0.0%
1299,Carlos,2,5,5,0,16.7%,16.7%,0.0%
992,Wiśniewski,2,5,5,0,16.7%,16.7%,0.0%
2002,Borges,,5,0,0,16.7%,0.0%,0.0%
1327,Urbański,3,4,4,0,13.3%,13.3%,0.0%
1464,Szmyt,,4,1,0,13.3%,3.3%,0.0%
2366,Golonka,,4,0,0,13.3%,0.0%,0.0%
95,Świderski,4,4,4,0,13.3%,13.3%,0.0%
2832,Grelich,,4,0,0,13.3%,0.0%,0.0%
195,Bereszyński,2,4,4,0,13.3%,13.3%,0.0%
2679,Mukairu,,4,2,0,13.3%,6.7%,0.0%
2225,Álvarez,3,3,3,0,10.0%,10.0%,0.0%
2850,Markiewicz,,3,0,0,10.0%,0.0%,0.0%
1026,Lis,,3,2,0,10.0%,6.7%,0.0%
1126,Piątkowski,2,3,3,0,10.0%,10.0%,0.0%
2659,Łubik,,3,2,0,10.0%,6.7%,0.0%
2878,Duarte,3,3,3,0,10.0%,10.0%,0.0%
2007,Matys,,3,0,0,10.0%,0.0%,0.0%
2896,Kustra,,3,0,0,10.0%,0.0%,0.0%
1168,Makuch,4,3,2,0,10.0%,6.7%,0.0%
2892,Marjanac,3,3,3,0,10.0%,10.0%,0.0%
2867,Kutwa,,3,0,0,10.0%,0.0%,0.0%
2560,Ciszek,,3,0,0,10.0%,0.0%,0.0%
2940,García,2,3,3,0,10.0%,10.0%,0.0%
2741,Peškovič,,2,0,0,6.7%,0.0%,0.0%
184,Wolski,3,2,2,0,6.7%,6.7%,0.0%
2577,Ćorluka,2,2,1,0,6.7%,3.3%,0.0%
2943,González,3,2,2,1,6.7%,6.7%,3.3%
2879,Kuziemka,3,2,2,0,6.7%,6.7%,0.0%
2304,Głogowski,,2,0,0,6.7%,0.0%,0.0%
1909,Adamski,,2,1,0,6.7%,3.3%,0.0%
1540,Wojtuszek,2,2,1,0,6.7%,3.3%,0.0%
2517,Basse,,2,0,0,6.7%,0.0%,0.0%
2831,Maziarz,,2,0,0,6.7%,0.0%,0.0%
2561,Mikielewicz,,2,0,0,6.7%,0.0%,0.0%
2123,Gurgul,,2,0,0,6.7%,0.0%,0.0%
1725,Emreli,4,2,2,0,6.7%,6.7%,0.0%
765,Imaz,,2,1,1,6.7%,3.3%,3.3%
