player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
2431,Vinagre,2,23,21,0,76.7%,70.0%,0.0%
1319,Wszołek,,21,19,1,70.0%,63.3%,3.3%
1987,Sánchez,4,19,17,3,63.3%,56.7%,10.0%
480,Nowak,3,16,15,2,53.3%,50.0%,6.7%
2939,Prelec,4,15,15,1,50.0%,50.0%,3.3%
1327,Urbański,3,15,15,1,50.0%,50.0%,3.3%
1092,Samiec-Talar,,15,9,1,50.0%,30.0%,3.3%
2805,Hindrich,1,14,14,0,46.7%,46.7%,0.0%
1168,Makuch,4,13,12,1,43.3%,40.0%,3.3%
2943,González,3,12,12,2,40.0%,40.0%,6.7%
1225,Grzesik,,11,7,0,36.7%,23.3%,0.0%
2917,Sayyadmanesh,3,11,11,7,36.7%,36.7%,23.3%
2123,Gurgul,2,10,10,0,33.3%,33.3%,0.0%
2498,Wålemark,3,10,10,5,33.3%,33.3%,16.7%
1507,Zjawiński,4,9,9,0,30.0%,30.0%,0.0%
2671,Czubak,4,8,7,0,26.7%,23.3%,0.0%
951,Jędrych,,8,4,0,26.7%,13.3%,0.0%
2733,Palma,3,8,6,2,26.7%,20.0%,6.7%
2481,Hasić,3,7,7,0,23.3%,23.3%,0.0%
2423,N&#039;Diaye,3,7,7,0,23.3%,23.3%,0.0%
1464,Szmyt,3,6,6,0,20.0%,20.0%,0.0%
2881,Rodado,,6,3,0,20.0%,10.0%,0.0%
2829,Urbański,,6,0,0,20.0%,0.0%,0.0%
1725,Emreli,4,5,5,1,16.7%,16.7%,3.3%
2104,Sáček,2,5,5,0,16.7%,16.7%,0.0%
2629,Faßbender,3,5,3,0,16.7%,10.0%,0.0%
1026,Lis,1,5,5,0,16.7%,16.7%,0.0%
2577,Ćorluka,,5,2,0,16.7%,6.7%,0.0%
2002,Borges,,5,1,0,16.7%,3.3%,0.0%
2679,Mukairu,,4,3,0,13.3%,10.0%,0.0%
2940,García,2,4,3,0,13.3%,10.0%,0.0%
1540,Wojtuszek,,4,2,0,13.3%,6.7%,0.0%
1490,Trelowski,1,4,4,0,13.3%,13.3%,0.0%
2367,Mońka,2,4,3,0,13.3%,10.0%,0.0%
2832,Grelich,,4,0,0,13.3%,0.0%,0.0%
2406,Chłań,3,4,3,1,13.3%,10.0%,3.3%
774,Bergier,4,4,4,0,13.3%,13.3%,0.0%
2843,Żołneczko,,3,0,0,10.0%,0.0%,0.0%
1299,Carlos,2,3,3,0,10.0%,10.0%,0.0%
2880,Bozic,3,3,3,0,10.0%,10.0%,0.0%
2007,Matys,,3,0,0,10.0%,0.0%,0.0%
2366,Golonka,,3,0,0,10.0%,0.0%,0.0%
765,Imaz,3,3,3,1,10.0%,10.0%,3.3%
2214,Kouloúris,,3,1,0,10.0%,3.3%,0.0%
2815,Montóia,2,3,2,0,10.0%,6.7%,0.0%
2896,Kustra,,3,0,0,10.0%,0.0%,0.0%
2867,Kutwa,,3,0,0,10.0%,0.0%,0.0%
2950,Wadas,,2,0,0,6.7%,0.0%,0.0%
2925,Kucharski,,2,0,0,6.7%,0.0%,0.0%
2895,Schulze,,2,0,0,6.7%,0.0%,0.0%
2767,Agnero,4,2,2,1,6.7%,6.7%,3.3%
2389,Diaby-Fadiga,3,2,2,0,6.7%,6.7%,0.0%
2741,Peškovič,,2,0,0,6.7%,0.0%,0.0%
