player_id,name,captain_count,captain_pct
480,Nowak,324,32.4%
765,Imaz,106,10.6%
2205,Pululu,90,9.0%
2234,Gholizadeh,87,8.7%
2671,Czubak,86,8.6%
2411,Bobček,81,8.1%
1475,Ishak,54,5.4%
2110,Mena,35,3.5%
2423,N&#039;Diaye,24,2.4%
1794,Grosicki,19,1.9%
303,Stępiński,13,1.3%
2476,Braut Brunes,13,1.3%
2481,Hasić,10,1.0%
2775,Ronaldo,7,0.7%
860,Długosz,6,0.6%
774,Bergier,6,0.6%
2483,Capita,6,0.6%
2717,Rodríguez,3,0.3%
1521,Kapustka,2,0.2%
2826,Szabó,2,0.2%
1782,Maurides,2,0.2%
2679,Mukairu,2,0.2%
2629,Faßbender,1,0.1%
2280,Ulvestad,1,0.1%
1625,Rusyn,1,0.1%
563,Wasielewski,1,0.1%
2389,Diaby-Fadiga,1,0.1%
2825,Sans,1,0.1%
2462,Al-Ammari,1,0.1%
1835,Biczachczjan,1,0.1%
2817,Kornvig,1,0.1%
1909,Adamski,1,0.1%
2424,Wolski,1,0.1%
1086,Zapolnik,1,0.1%
2286,Cojocaru,1,0.1%
1616,Zreľák,1,0.1%
2577,Ćorluka,1,0.1%
2719,Sanca,1,0.1%
