player_id,name,captain_count,captain_pct
480,Nowak,363,36.3%
2205,Pululu,200,20.0%
765,Imaz,199,19.9%
2671,Czubak,99,9.9%
2423,N&#039;Diaye,33,3.3%
1475,Ishak,23,2.3%
2411,Bobček,23,2.3%
2234,Gholizadeh,8,0.8%
2476,Braut Brunes,8,0.8%
2110,Mena,6,0.6%
303,Stępiński,5,0.5%
774,Bergier,4,0.4%
2562,Mazurek,3,0.3%
1540,Wojtuszek,2,0.2%
2281,Kerk,2,0.2%
2225,Álvarez,2,0.2%
2817,Kornvig,2,0.2%
2708,Rajović,2,0.2%
1539,López,2,0.2%
2775,Ronaldo,1,0.1%
827,Grzybek,1,0.1%
860,Długosz,1,0.1%
2424,Wolski,1,0.1%
2280,Ulvestad,1,0.1%
1909,Adamski,1,0.1%
1363,Wdowik,1,0.1%
1794,Grosicki,1,0.1%
2588,Perković,1,0.1%
2481,Hasić,1,0.1%
