player_id,name,captain_count,captain_pct
480,Nowak,545,54.5%
1475,Ishak,69,6.9%
2671,Czubak,63,6.3%
2476,Braut Brunes,56,5.6%
765,Imaz,44,4.4%
2423,N&#039;Diaye,32,3.2%
2234,Gholizadeh,31,3.1%
1010,Félix Garcia,28,2.8%
951,Jędrych,26,2.6%
2205,Pululu,24,2.4%
303,Stępiński,14,1.4%
2780,Ćirković,11,1.1%
2698,Bengtsson,7,0.7%
1299,Carlos,6,0.6%
2747,Vallejo,5,0.5%
2411,Bobček,4,0.4%
1192,Janža,4,0.4%
1539,López,3,0.3%
2406,Chłań,3,0.3%
1880,Szkurin,3,0.3%
2110,Mena,3,0.3%
791,Błanik,2,0.2%
2708,Rajović,2,0.2%
633,Wdowiak,2,0.2%
2779,Jurić,1,0.1%
2477,Reguła,1,0.1%
128,Sekulski,1,0.1%
2817,Kornvig,1,0.1%
1757,Mrozek,1,0.1%
1712,Pereira,1,0.1%
1909,Adamski,1,0.1%
2794,Sadílek,1,0.1%
184,Wolski,1,0.1%
1319,Wszołek,1,0.1%
1853,Racovițan,1,0.1%
2481,Hasić,1,0.1%
2552,Sotiríou,1,0.1%
