player_id,name,captain_count,captain_pct
1987,Sánchez,315,31.5%
2881,Rodado,114,11.4%
1092,Samiec-Talar,99,9.9%
1319,Wszołek,54,5.4%
1507,Zjawiński,51,5.1%
2431,Vinagre,49,4.9%
2880,Bozic,48,4.8%
2679,Mukairu,41,4.1%
2733,Palma,38,3.8%
2671,Czubak,26,2.6%
1225,Grzesik,23,2.3%
1475,Ishak,16,1.6%
2878,Duarte,14,1.4%
774,Bergier,12,1.2%
480,Nowak,10,1.0%
2498,Wålemark,7,0.7%
2767,Agnero,7,0.7%
1327,Urbański,7,0.7%
2490,Čurlinov,6,0.6%
2717,Rodríguez,6,0.6%
2892,Marjanac,5,0.5%
1673,Banaszak,4,0.4%
765,Imaz,3,0.3%
1126,Piątkowski,3,0.3%
2423,N&#039;Diaye,3,0.3%
2073,Wahlqvist,3,0.3%
303,Stępiński,2,0.2%
2123,Gurgul,2,0.2%
1909,Adamski,2,0.2%
184,Wolski,2,0.2%
1529,Fornalczyk,2,0.2%
2805,Hindrich,2,0.2%
2917,Sayyadmanesh,2,0.2%
1926,Alves,1,0.1%
2010,Hamulic,1,0.1%
1521,Kapustka,1,0.1%
2699,Rodrigues,1,0.1%
1464,Szmyt,1,0.1%
1725,Emreli,1,0.1%
2817,Kornvig,1,0.1%
1794,Grosicki,1,0.1%
2943,González,1,0.1%
2939,Prelec,1,0.1%
791,Błanik,1,0.1%
2481,Hasić,1,0.1%
1285,Luquinhas,1,0.1%
2801,Drągowski,1,0.1%
1632,Kozubal,1,0.1%
374,Uryga,1,0.1%
923,Augustyniak,1,0.1%
1026,Lis,1,0.1%
2367,Mońka,1,0.1%
2406,Chłań,1,0.1%
2869,Krzyżanowski,1,0.1%
992,Wiśniewski,1,0.1%
