player_id,name,position,in_squad_count,in_starting_count,captain_count,squad_pct,starting_pct,captain_pct
1987,Sánchez,4,26,26,5,86.7%,86.7%,16.7%
480,Nowak,3,22,22,8,73.3%,73.3%,26.7%
1092,Samiec-Talar,3,22,22,2,73.3%,73.3%,6.7%
2431,Vinagre,2,21,21,2,70.0%,70.0%,6.7%
1319,Wszołek,2,20,20,4,66.7%,66.7%,13.3%
2423,N&#039;Diaye,3,18,17,1,60.0%,56.7%,3.3%
2805,Hindrich,1,18,18,0,60.0%,60.0%,0.0%
1225,Grzesik,2,17,15,0,56.7%,50.0%,0.0%
774,Bergier,4,17,17,0,56.7%,56.7%,0.0%
1507,Zjawiński,4,13,13,3,43.3%,43.3%,10.0%
2679,Mukairu,3,10,10,1,33.3%,33.3%,3.3%
951,Jędrych,2,10,10,0,33.3%,33.3%,0.0%
2829,Urbański,,9,0,0,30.0%,0.0%,0.0%
2481,Hasić,3,8,8,0,26.7%,26.7%,0.0%
2671,Czubak,4,8,8,0,26.7%,26.7%,0.0%
2733,Palma,3,8,1,0,26.7%,3.3%,0.0%
2881,Rodado,4,7,6,1,23.3%,20.0%,3.3%
2801,Drągowski,1,6,6,0,20.0%,20.0%,0.0%
2002,Borges,2,6,4,0,20.0%,13.3%,0.0%
2880,Bozic,,6,5,0,20.0%,16.7%,0.0%
2629,Faßbender,3,5,5,0,16.7%,16.7%,0.0%
2899,Zagrodzki,,5,0,0,16.7%,0.0%,0.0%
1327,Urbański,,5,1,0,16.7%,3.3%,0.0%
2477,Reguła,3,5,5,0,16.7%,16.7%,0.0%
2577,Ćorluka,2,5,5,0,16.7%,16.7%,0.0%
2123,Gurgul,,4,1,0,13.3%,3.3%,0.0%
2832,Grelich,,4,0,0,13.3%,0.0%,0.0%
2869,Krzyżanowski,,4,3,0,13.3%,10.0%,0.0%
1529,Fornalczyk,,4,3,0,13.3%,10.0%,0.0%
992,Wiśniewski,2,4,4,0,13.3%,13.3%,0.0%
1725,Emreli,,3,1,0,10.0%,3.3%,0.0%
2007,Matys,,3,0,0,10.0%,0.0%,0.0%
2560,Ciszek,,3,0,0,10.0%,0.0%,0.0%
2850,Markiewicz,,3,0,0,10.0%,0.0%,0.0%
195,Bereszyński,2,3,3,0,10.0%,10.0%,0.0%
