player_id,name,captain_count,captain_pct
2498,Wålemark,369,36.9%
2917,Sayyadmanesh,267,26.7%
765,Imaz,53,5.3%
1168,Makuch,50,5.0%
2733,Palma,41,4.1%
1725,Emreli,39,3.9%
1327,Urbański,36,3.6%
2939,Prelec,25,2.5%
2123,Gurgul,14,1.4%
2406,Chłań,14,1.4%
1987,Sánchez,10,1.0%
2943,González,9,0.9%
1319,Wszołek,9,0.9%
2767,Agnero,8,0.8%
2671,Czubak,7,0.7%
166,Janicki,6,0.6%
480,Nowak,5,0.5%
2389,Diaby-Fadiga,5,0.5%
1632,Kozubal,4,0.4%
2717,Rodríguez,4,0.4%
303,Stępiński,3,0.3%
1464,Szmyt,3,0.3%
1880,Szkurin,3,0.3%
2367,Mońka,3,0.3%
2431,Vinagre,3,0.3%
1712,Pereira,2,0.2%
138,Gumny,1,0.1%
1299,Carlos,1,0.1%
1928,Svarnas,1,0.1%
2225,Álvarez,1,0.1%
1507,Zjawiński,1,0.1%
2815,Montóia,1,0.1%
2902,Piazón,1,0.1%
2104,Sáček,1,0.1%
