player_id,name,captain_count,captain_pct
480,Nowak,320,32.0%
765,Imaz,122,12.2%
2205,Pululu,93,9.3%
2671,Czubak,89,8.9%
2234,Gholizadeh,89,8.9%
2411,Bobček,77,7.7%
1475,Ishak,53,5.3%
2110,Mena,40,4.0%
1794,Grosicki,22,2.2%
2423,N&#039;Diaye,21,2.1%
303,Stępiński,14,1.4%
2483,Capita,7,0.7%
2476,Braut Brunes,7,0.7%
2481,Hasić,6,0.6%
774,Bergier,5,0.5%
860,Długosz,3,0.3%
2775,Ronaldo,3,0.3%
2826,Szabó,3,0.3%
827,Grzybek,3,0.3%
2717,Rodríguez,3,0.3%
1521,Kapustka,2,0.2%
2679,Mukairu,2,0.2%
1782,Maurides,2,0.2%
2280,Ulvestad,1,0.1%
2629,Faßbender,1,0.1%
2389,Diaby-Fadiga,1,0.1%
1086,Zapolnik,1,0.1%
1625,Rusyn,1,0.1%
563,Wasielewski,1,0.1%
2577,Ćorluka,1,0.1%
2825,Sans,1,0.1%
2462,Al-Ammari,1,0.1%
1225,Grzesik,1,0.1%
2477,Reguła,1,0.1%
1835,Biczachczjan,1,0.1%
2817,Kornvig,1,0.1%
