player_id,name,captain_count,captain_pct
2205,Pululu,189,18.9%
1475,Ishak,173,17.3%
2476,Braut Brunes,146,14.6%
765,Imaz,96,9.6%
2411,Bobček,90,9.0%
480,Nowak,79,7.9%
774,Bergier,51,5.1%
2733,Palma,49,4.9%
1299,Carlos,25,2.5%
2406,Chłań,16,1.6%
2498,Wålemark,15,1.5%
2671,Czubak,9,0.9%
166,Janicki,6,0.6%
2424,Wolski,6,0.6%
2698,Bengtsson,5,0.5%
1770,Pieńko,4,0.4%
2759,Markovic,4,0.4%
2846,Čuić,3,0.3%
2481,Hasić,3,0.3%
2110,Mena,3,0.3%
1168,Makuch,2,0.2%
2737,Bulat,2,0.2%
1477,Sezonienko,2,0.2%
1192,Janža,2,0.2%
1464,Szmyt,2,0.2%
2430,Nsame,2,0.2%
2234,Gholizadeh,2,0.2%
2780,Ćirković,1,0.1%
1126,Piątkowski,1,0.1%
2707,Pozo,1,0.1%
1712,Pereira,1,0.1%
1529,Fornalczyk,1,0.1%
2477,Reguła,1,0.1%
2346,Żewłakow,1,0.1%
2603,Kubiak,1,0.1%
2225,Álvarez,1,0.1%
2389,Diaby-Fadiga,1,0.1%
