player_id,name,captain_count,captain_pct
1475,Ishak,271,27.1%
480,Nowak,177,17.7%
765,Imaz,163,16.3%
2234,Gholizadeh,151,15.1%
2205,Pululu,82,8.2%
2671,Czubak,60,6.0%
303,Stępiński,39,3.9%
860,Długosz,12,1.2%
2423,N&#039;Diaye,10,1.0%
2747,Vallejo,5,0.5%
2698,Bengtsson,4,0.4%
1010,Félix Garcia,3,0.3%
1363,Wdowik,3,0.3%
951,Jędrych,3,0.3%
1757,Mrozek,2,0.2%
2552,Sotiríou,2,0.2%
774,Bergier,2,0.2%
2481,Hasić,2,0.2%
1794,Grosicki,1,0.1%
2476,Braut Brunes,1,0.1%
1573,Milić,1,0.1%
2707,Pozo,1,0.1%
2424,Wolski,1,0.1%
2225,Álvarez,1,0.1%
1712,Pereira,1,0.1%
2708,Rajović,1,0.1%
