player_id,name,captain_count,captain_pct
480,Nowak,359,35.9%
2411,Bobček,170,17.0%
2476,Braut Brunes,90,9.0%
2234,Gholizadeh,62,6.2%
1475,Ishak,47,4.7%
2780,Ćirković,45,4.5%
2205,Pululu,43,4.3%
765,Imaz,29,2.9%
2708,Rajović,26,2.6%
2671,Czubak,23,2.3%
1319,Wszołek,10,1.0%
951,Jędrych,9,0.9%
774,Bergier,7,0.7%
2423,N&#039;Diaye,6,0.6%
701,Kun,5,0.5%
2225,Álvarez,5,0.5%
1192,Janža,4,0.4%
2779,Jurić,4,0.4%
2110,Mena,4,0.4%
2733,Palma,4,0.4%
2406,Chłań,4,0.4%
2281,Kerk,4,0.4%
994,Klemenz,3,0.3%
1880,Szkurin,2,0.2%
303,Stępiński,2,0.2%
2759,Markovic,2,0.2%
2481,Hasić,2,0.2%
2817,Kornvig,2,0.2%
2794,Sadílek,2,0.2%
1010,Félix Garcia,2,0.2%
1757,Mrozek,1,0.1%
1909,Adamski,1,0.1%
632,Nowak,1,0.1%
2698,Bengtsson,1,0.1%
2526,Liseth,1,0.1%
1712,Pereira,1,0.1%
1225,Grzesik,1,0.1%
923,Augustyniak,1,0.1%
2477,Reguła,1,0.1%
563,Wasielewski,1,0.1%
2191,Pankov,1,0.1%
