player_id,name,captain_count,captain_pct
480,Nowak,474,47.4%
2411,Bobček,137,13.7%
2476,Braut Brunes,63,6.3%
2234,Gholizadeh,45,4.5%
2780,Ćirković,42,4.2%
2205,Pululu,30,3.0%
2708,Rajović,27,2.7%
2671,Czubak,26,2.6%
1475,Ishak,26,2.6%
765,Imaz,21,2.1%
1319,Wszołek,15,1.5%
951,Jędrych,9,0.9%
774,Bergier,9,0.9%
2423,N&#039;Diaye,8,0.8%
701,Kun,8,0.8%
1909,Adamski,6,0.6%
2406,Chłań,6,0.6%
2759,Markovic,5,0.5%
1192,Janža,5,0.5%
2225,Álvarez,4,0.4%
1880,Szkurin,3,0.3%
2191,Pankov,3,0.3%
2110,Mena,3,0.3%
2698,Bengtsson,2,0.2%
303,Stępiński,2,0.2%
2779,Jurić,2,0.2%
2794,Sadílek,2,0.2%
2817,Kornvig,2,0.2%
1757,Mrozek,1,0.1%
2526,Liseth,1,0.1%
632,Nowak,1,0.1%
1225,Grzesik,1,0.1%
563,Wasielewski,1,0.1%
923,Augustyniak,1,0.1%
2733,Palma,1,0.1%
1928,Svarnas,1,0.1%
1712,Pereira,1,0.1%
2281,Kerk,1,0.1%
2481,Hasić,1,0.1%
994,Klemenz,1,0.1%
2477,Reguła,1,0.1%
2848,Zmrzlý,1,0.1%
