player_id,name,captain_count,captain_pct
2205,Pululu,168,16.8%
2476,Braut Brunes,163,16.3%
765,Imaz,163,16.3%
2411,Bobček,133,13.3%
480,Nowak,128,12.8%
2110,Mena,80,8.0%
2234,Gholizadeh,24,2.4%
2389,Diaby-Fadiga,23,2.3%
1299,Carlos,19,1.9%
2671,Czubak,15,1.5%
1794,Grosicki,14,1.4%
1475,Ishak,13,1.3%
303,Stępiński,8,0.8%
2817,Kornvig,7,0.7%
860,Długosz,4,0.4%
1719,Ameyaw,3,0.3%
1529,Fornalczyk,3,0.3%
2423,N&#039;Diaye,2,0.2%
2717,Rodríguez,2,0.2%
1010,Félix Garcia,2,0.2%
1126,Piątkowski,1,0.1%
2775,Ronaldo,1,0.1%
1853,Racovițan,1,0.1%
2768,Čolak,1,0.1%
563,Wasielewski,1,0.1%
1363,Wdowik,1,0.1%
2406,Chłań,1,0.1%
701,Kun,1,0.1%
2747,Vallejo,1,0.1%
1757,Mrozek,1,0.1%
1909,Adamski,1,0.1%
1341,Tudor,1,0.1%
1928,Svarnas,1,0.1%
128,Sekulski,1,0.1%
2799,Bukari,1,0.1%
1168,Makuch,1,0.1%
2719,Sanca,1,0.1%
1782,Maurides,1,0.1%
2123,Gurgul,1,0.1%
2800,Cheng,1,0.1%
991,Neugebauer,1,0.1%
1835,Biczachczjan,1,0.1%
