player_id,name,captain_count,captain_pct
480,Nowak,442,44.2%
2411,Bobček,127,12.7%
2234,Gholizadeh,69,6.9%
2476,Braut Brunes,67,6.7%
2780,Ćirković,42,4.2%
1475,Ishak,41,4.1%
2205,Pululu,29,2.9%
2708,Rajović,26,2.6%
2671,Czubak,23,2.3%
765,Imaz,21,2.1%
1319,Wszołek,17,1.7%
701,Kun,8,0.8%
774,Bergier,8,0.8%
2423,N&#039;Diaye,7,0.7%
951,Jędrych,7,0.7%
1909,Adamski,6,0.6%
1192,Janža,5,0.5%
2733,Palma,5,0.5%
2759,Markovic,5,0.5%
2225,Álvarez,4,0.4%
2406,Chłań,4,0.4%
1880,Szkurin,3,0.3%
2779,Jurić,3,0.3%
2191,Pankov,3,0.3%
2794,Sadílek,3,0.3%
2698,Bengtsson,2,0.2%
303,Stępiński,2,0.2%
2110,Mena,2,0.2%
1757,Mrozek,1,0.1%
632,Nowak,1,0.1%
1712,Pereira,1,0.1%
2526,Liseth,1,0.1%
1225,Grzesik,1,0.1%
563,Wasielewski,1,0.1%
923,Augustyniak,1,0.1%
2281,Kerk,1,0.1%
2817,Kornvig,1,0.1%
1928,Svarnas,1,0.1%
994,Klemenz,1,0.1%
2848,Zmrzlý,1,0.1%
