player_id,name,captain_count,captain_pct
2476,Braut Brunes,425,42.5%
765,Imaz,216,21.6%
2205,Pululu,155,15.5%
2406,Chłań,71,7.1%
166,Janicki,32,3.2%
480,Nowak,24,2.4%
1192,Janža,15,1.5%
2389,Diaby-Fadiga,14,1.4%
1475,Ishak,7,0.7%
395,Kubicki,4,0.4%
2794,Sadílek,4,0.4%
2671,Czubak,3,0.3%
2234,Gholizadeh,3,0.3%
1168,Makuch,3,0.3%
1464,Szmyt,3,0.3%
1770,Pieńko,3,0.3%
979,Repka,3,0.3%
1719,Ameyaw,2,0.2%
1341,Tudor,1,0.1%
1540,Wojtuszek,1,0.1%
2287,Zych,1,0.1%
2759,Markovic,1,0.1%
2659,Łubik,1,0.1%
2526,Liseth,1,0.1%
2603,Kubiak,1,0.1%
2737,Bulat,1,0.1%
1928,Svarnas,1,0.1%
2698,Bengtsson,1,0.1%
1909,Adamski,1,0.1%
774,Bergier,1,0.1%
2386,Hellebrand,1,0.1%
