player_id,name,captain_count,captain_pct
480,Nowak,349,34.9%
765,Imaz,168,16.8%
2205,Pululu,157,15.7%
2477,Reguła,68,6.8%
2234,Gholizadeh,40,4.0%
2476,Braut Brunes,36,3.6%
2411,Bobček,25,2.5%
2759,Markovic,22,2.2%
1475,Ishak,22,2.2%
2671,Czubak,18,1.8%
774,Bergier,10,1.0%
2733,Palma,7,0.7%
1280,Michalski,7,0.7%
1010,Félix Garcia,7,0.7%
827,Grzybek,6,0.6%
130,Burić,6,0.6%
303,Stępiński,6,0.6%
2577,Ćorluka,6,0.6%
2225,Álvarez,5,0.5%
2780,Ćirković,4,0.4%
951,Jędrych,4,0.4%
2826,Szabó,3,0.3%
1653,Radwański,3,0.3%
2423,N&#039;Diaye,3,0.3%
791,Błanik,2,0.2%
2708,Rajović,2,0.2%
1540,Wojtuszek,1,0.1%
1909,Adamski,1,0.1%
1529,Fornalczyk,1,0.1%
2481,Hasić,1,0.1%
2280,Ulvestad,1,0.1%
2781,Rogelj,1,0.1%
632,Nowak,1,0.1%
587,Dziczek,1,0.1%
2211,Elitim,1,0.1%
