player_id,name,captain_count,captain_pct
2498,Wålemark,216,21.6%
2917,Sayyadmanesh,167,16.7%
765,Imaz,83,8.3%
1327,Urbański,82,8.2%
1168,Makuch,77,7.7%
1725,Emreli,42,4.2%
2939,Prelec,40,4.0%
1319,Wszołek,34,3.4%
2671,Czubak,29,2.9%
2733,Palma,27,2.7%
2943,González,24,2.4%
1987,Sánchez,20,2.0%
480,Nowak,18,1.8%
2406,Chłań,17,1.7%
1464,Szmyt,15,1.5%
2123,Gurgul,14,1.4%
1507,Zjawiński,11,1.1%
2431,Vinagre,10,1.0%
2389,Diaby-Fadiga,10,1.0%
2481,Hasić,9,0.9%
2767,Agnero,8,0.8%
303,Stępiński,5,0.5%
166,Janicki,4,0.4%
2423,N&#039;Diaye,4,0.4%
2367,Mońka,3,0.3%
1092,Samiec-Talar,3,0.3%
2880,Bozic,3,0.3%
1880,Szkurin,2,0.2%
1299,Carlos,2,0.2%
2980,Klynge,2,0.2%
2912,Prekop,2,0.2%
1521,Kapustka,2,0.2%
2815,Montóia,1,0.1%
1632,Kozubal,1,0.1%
2902,Piazón,1,0.1%
2104,Sáček,1,0.1%
138,Gumny,1,0.1%
2225,Álvarez,1,0.1%
1540,Wojtuszek,1,0.1%
1719,Ameyaw,1,0.1%
2568,Sow,1,0.1%
1712,Pereira,1,0.1%
1770,Pieńko,1,0.1%
1341,Tudor,1,0.1%
2966,Agbonifo,1,0.1%
2841,Ikia Dimi,1,0.1%
1026,Lis,1,0.1%
