player_id,name,captain_count,captain_pct
480,Nowak,58,5.8%
1319,Wszołek,57,5.7%
2431,Vinagre,31,3.1%
774,Bergier,13,1.3%
1987,Sánchez,10,1.0%
2671,Czubak,10,1.0%
2708,Rajović,10,1.0%
1092,Samiec-Talar,9,0.9%
1529,Fornalczyk,9,0.9%
765,Imaz,6,0.6%
1507,Zjawiński,5,0.5%
1475,Ishak,3,0.3%
2481,Hasić,3,0.3%
1225,Grzesik,2,0.2%
2892,Marjanac,2,0.2%
2906,Feiertag,1,0.1%
951,Jędrych,1,0.1%
2679,Mukairu,1,0.1%
2498,Wålemark,1,0.1%
2423,N&#039;Diaye,1,0.1%
2430,Nsame,1,0.1%
1697,Kakabadze,1,0.1%
1464,Szmyt,1,0.1%
1880,Szkurin,1,0.1%
2880,Bozic,1,0.1%
923,Augustyniak,1,0.1%
1521,Kapustka,1,0.1%
2878,Duarte,1,0.1%
1299,Carlos,1,0.1%
