player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form
480,Bartosz Nowak,GKS Katowice,Pomocnik,70,2.7,25.93,69%,https://fantasy.ekstraklasa.org/player/480,"[{'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 8, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 8, 'p': True}, {'r': 28, 'pts': 3, 'p': True}]"
2234,Ali Gholizadeh,Lech Poznań,Pomocnik,58,2.4,24.17,52%,https://fantasy.ekstraklasa.org/player/2234,"[{'r': 24, 'pts': 0, 'p': True}, {'r': 25, 'pts': 4, 'p': True}, {'r': 26, 'pts': 9, 'p': True}, {'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 3, 'p': True}]"
951,Arkadiusz Jędrych,GKS Katowice,Obrońca,57,2.0,28.5,35%,https://fantasy.ekstraklasa.org/player/951,"[{'r': 24, 'pts': 12, 'p': True}, {'r': 25, 'pts': 0, 'p': False}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 5, 'p': True}]"
2423,Mbaye N'Diaye,Motor Lublin,Pomocnik,57,2.0,28.5,38%,https://fantasy.ekstraklasa.org/player/2423,"[{'r': 24, 'pts': 0, 'p': False}, {'r': 25, 'pts': 5, 'p': True}, {'r': 26, 'pts': 10, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 6, 'p': True}]"
994,Lukas Klemenz,GKS Katowice,Obrońca,51,2.0,25.5,18%,https://fantasy.ekstraklasa.org/player/994,"[{'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 0, 'p': True}, {'r': 27, 'pts': 13, 'p': True}, {'r': 28, 'pts': 0, 'p': False}]"
2698,Leo Bengtsson,Lech Poznań,Pomocnik,51,2.2,23.18,10%,https://fantasy.ekstraklasa.org/player/2698,"[{'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 14, 'p': True}, {'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 3, 'p': True}]"
2780,Aleksandar Ćirković,Lechia Gdańsk,Pomocnik,51,2.0,25.5,18%,https://fantasy.ekstraklasa.org/player/2780,"[{'r': 24, 'pts': 15, 'p': True}, {'r': 25, 'pts': 2, 'p': True}, {'r': 26, 'pts': 7, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 2, 'p': True}]"
2205,Afimico Pululu,Jagiellonia Białystok,Napastnik,48,2.4,20.0,49%,https://fantasy.ekstraklasa.org/player/2205,"[{'r': 24, 'pts': 2, 'p': True}, {'r': 25, 'pts': 1, 'p': True}, {'r': 26, 'pts': 1, 'p': True}, {'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 6, 'p': True}]"
2281,Sebastian Kerk,Arka Gdynia,Pomocnik,48,2.0,24.0,5%,https://fantasy.ekstraklasa.org/player/2281,"[{'r': 24, 'pts': 8, 'p': True}, {'r': 25, 'pts': 3, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 9, 'p': True}, {'r': 28, 'pts': 5, 'p': True}]"
1435,Rafał Strączek,GKS Katowice,Bramkarz,47,1.9,24.74,6%,https://fantasy.ekstraklasa.org/player/1435,"[{'r': 24, 'pts': 6, 'p': True}, {'r': 25, 'pts': 6, 'p': True}, {'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 5, 'p': True}]"
