player_id,name,captain_count,captain_pct
2234,Gholizadeh,177,17.7%
1475,Ishak,164,16.4%
480,Nowak,116,11.6%
2671,Czubak,81,8.1%
2225,Álvarez,61,6.1%
2411,Bobček,56,5.6%
774,Bergier,54,5.4%
2708,Rajović,51,5.1%
765,Imaz,45,4.5%
2205,Pululu,38,3.8%
2780,Ćirković,27,2.7%
2423,N&#039;Diaye,17,1.7%
2698,Bengtsson,17,1.7%
2481,Hasić,12,1.2%
2817,Kornvig,10,1.0%
2477,Reguła,6,0.6%
1010,Félix Garcia,6,0.6%
1319,Wszołek,5,0.5%
1909,Adamski,5,0.5%
2476,Braut Brunes,5,0.5%
1757,Mrozek,4,0.4%
2779,Jurić,3,0.3%
992,Wiśniewski,3,0.3%
303,Stępiński,3,0.3%
827,Grzybek,2,0.2%
701,Kun,2,0.2%
791,Błanik,2,0.2%
951,Jędrych,2,0.2%
2444,Krajewski,2,0.2%
1529,Fornalczyk,2,0.2%
184,Wolski,2,0.2%
1931,Kapuadi,1,0.1%
130,Burić,1,0.1%
2281,Kerk,1,0.1%
1794,Grosicki,1,0.1%
1935,Shehu,1,0.1%
1712,Pereira,1,0.1%
2110,Mena,1,0.1%
1363,Wdowik,1,0.1%
2498,Wålemark,1,0.1%
1573,Milić,1,0.1%
632,Nowak,1,0.1%
2717,Rodríguez,1,0.1%
2826,Szabó,1,0.1%
994,Klemenz,1,0.1%
1539,López,1,0.1%
