player_id,name,captain_count,captain_pct
480,Nowak,426,42.6%
2411,Bobček,122,12.2%
2476,Braut Brunes,115,11.5%
2234,Gholizadeh,65,6.5%
1475,Ishak,40,4.0%
2780,Ćirković,38,3.8%
2205,Pululu,24,2.4%
2708,Rajović,21,2.1%
2671,Czubak,20,2.0%
765,Imaz,20,2.0%
1319,Wszołek,19,1.9%
951,Jędrych,7,0.7%
701,Kun,6,0.6%
774,Bergier,6,0.6%
2733,Palma,6,0.6%
2423,N&#039;Diaye,5,0.5%
2759,Markovic,5,0.5%
2225,Álvarez,5,0.5%
1909,Adamski,4,0.4%
2406,Chłań,4,0.4%
1192,Janža,3,0.3%
1880,Szkurin,3,0.3%
2794,Sadílek,3,0.3%
2110,Mena,3,0.3%
303,Stępiński,2,0.2%
2481,Hasić,2,0.2%
1757,Mrozek,1,0.1%
632,Nowak,1,0.1%
1712,Pereira,1,0.1%
2526,Liseth,1,0.1%
2698,Bengtsson,1,0.1%
563,Wasielewski,1,0.1%
1225,Grzesik,1,0.1%
1928,Svarnas,1,0.1%
2281,Kerk,1,0.1%
2779,Jurić,1,0.1%
2191,Pankov,1,0.1%
923,Augustyniak,1,0.1%
1168,Makuch,1,0.1%
