player_id,name,captain_count,captain_pct
2234,Gholizadeh,182,18.2%
1475,Ishak,172,17.2%
480,Nowak,117,11.7%
2671,Czubak,72,7.2%
2225,Álvarez,67,6.7%
2411,Bobček,62,6.2%
2708,Rajović,50,5.0%
774,Bergier,50,5.0%
765,Imaz,45,4.5%
2205,Pululu,35,3.5%
2780,Ćirković,28,2.8%
2423,N&#039;Diaye,16,1.6%
2698,Bengtsson,16,1.6%
2817,Kornvig,10,1.0%
1010,Félix Garcia,8,0.8%
2481,Hasić,6,0.6%
2476,Braut Brunes,6,0.6%
1319,Wszołek,5,0.5%
1757,Mrozek,4,0.4%
1909,Adamski,4,0.4%
2779,Jurić,3,0.3%
2477,Reguła,3,0.3%
791,Błanik,3,0.3%
992,Wiśniewski,3,0.3%
827,Grzybek,2,0.2%
951,Jędrych,2,0.2%
303,Stępiński,2,0.2%
701,Kun,2,0.2%
2444,Krajewski,2,0.2%
1363,Wdowik,2,0.2%
184,Wolski,2,0.2%
1931,Kapuadi,1,0.1%
1935,Shehu,1,0.1%
130,Burić,1,0.1%
1712,Pereira,1,0.1%
2281,Kerk,1,0.1%
1794,Grosicki,1,0.1%
2498,Wålemark,1,0.1%
1529,Fornalczyk,1,0.1%
994,Klemenz,1,0.1%
2110,Mena,1,0.1%
1573,Milić,1,0.1%
2805,Hindrich,1,0.1%
632,Nowak,1,0.1%
