player_id,name,captain_count,captain_pct
2498,Wålemark,208,20.8%
2917,Sayyadmanesh,170,17.0%
1168,Makuch,68,6.8%
1319,Wszołek,56,5.6%
2671,Czubak,55,5.5%
1987,Sánchez,46,4.6%
1327,Urbański,42,4.2%
765,Imaz,41,4.1%
2733,Palma,27,2.7%
1507,Zjawiński,25,2.5%
1725,Emreli,24,2.4%
2943,González,24,2.4%
480,Nowak,22,2.2%
2481,Hasić,19,1.9%
2431,Vinagre,17,1.7%
2406,Chłań,16,1.6%
2123,Gurgul,15,1.5%
1464,Szmyt,15,1.5%
2767,Agnero,13,1.3%
2939,Prelec,12,1.2%
2389,Diaby-Fadiga,11,1.1%
303,Stępiński,8,0.8%
2423,N&#039;Diaye,7,0.7%
1092,Samiec-Talar,6,0.6%
2367,Mońka,4,0.4%
2880,Bozic,4,0.4%
1521,Kapustka,4,0.4%
184,Wolski,3,0.3%
1299,Carlos,2,0.2%
1880,Szkurin,2,0.2%
1770,Pieńko,2,0.2%
2966,Agbonifo,2,0.2%
2980,Klynge,2,0.2%
2881,Rodado,2,0.2%
2629,Faßbender,2,0.2%
1909,Adamski,2,0.2%
2815,Montóia,1,0.1%
2902,Piazón,1,0.1%
138,Gumny,1,0.1%
1632,Kozubal,1,0.1%
1719,Ameyaw,1,0.1%
2225,Álvarez,1,0.1%
2104,Sáček,1,0.1%
1540,Wojtuszek,1,0.1%
166,Janicki,1,0.1%
2901,Christensen,1,0.1%
1712,Pereira,1,0.1%
1026,Lis,1,0.1%
1225,Grzesik,1,0.1%
1341,Tudor,1,0.1%
2430,Nsame,1,0.1%
2841,Ikia Dimi,1,0.1%
2717,Rodríguez,1,0.1%
2568,Sow,1,0.1%
2214,Kouloúris,1,0.1%
1192,Janža,1,0.1%
2805,Hindrich,1,0.1%
2679,Mukairu,1,0.1%
