player_id,name,captain_count,captain_pct
2498,Wålemark,356,35.6%
480,Nowak,224,22.4%
2917,Sayyadmanesh,112,11.2%
2939,Prelec,47,4.7%
1880,Szkurin,33,3.3%
303,Stępiński,31,3.1%
2940,García,25,2.5%
2629,Faßbender,24,2.4%
2671,Czubak,18,1.8%
2214,Kouloúris,14,1.4%
1529,Fornalczyk,13,1.3%
2717,Rodríguez,12,1.2%
2679,Mukairu,9,0.9%
1327,Urbański,8,0.8%
765,Imaz,8,0.8%
2481,Hasić,7,0.7%
95,Świderski,6,0.6%
1987,Sánchez,6,0.6%
2123,Gurgul,5,0.5%
2225,Álvarez,5,0.5%
1464,Szmyt,4,0.4%
2431,Vinagre,4,0.4%
2477,Reguła,4,0.4%
1092,Samiec-Talar,4,0.4%
860,Długosz,3,0.3%
2733,Palma,3,0.3%
951,Jędrych,3,0.3%
2759,Markovic,2,0.2%
1507,Zjawiński,2,0.2%
166,Janicki,2,0.2%
1725,Emreli,2,0.2%
2423,N&#039;Diaye,1,0.1%
2406,Chłań,1,0.1%
1299,Carlos,1,0.1%
1712,Pereira,1,0.1%
